"","Artist.Reputation","Height","Base.Shipping.Price","Weight_log","Price_of_Sculpture_log"
"5357",0.22,9,16.58,6.22257626807137,1.42551507427317
"5358",0.17,17,14.59,7.23561914106675,1.61740608208328
"5359",0.15,13,21.46,7.9373746961633,1.84371920815877
"5360",0.33,44,36.48,10.4859824629925,4.55071400019203
"5361",0.09,25,15.01,7.54855597916987,1.79674701073909
"5362",0.05,24,56.19,8.53483662658883,1.09861228866811
"5363",0.77,12,13.16,6.31173480915291,1.34807314829969
"5364",0.75,11,13.47,7.39939808333135,1.88706964903238
"5365",0.89,19,61.77,10.1597563542822,3.47072344431077
"5366",0.04,42,97.03,14.7722508630185,7.84777034994309
"5368",0.17,29,79.79,10.8879414784768,4.43970574626056
"5369",0.15,23,22.11,5.85220247977447,1.63510565918268
"5370",0.4,25,64.89,13.0308312517571,6.48335196985372
"5372",0.47,8,16.12,3.87120101090789,1.17865499634165
"5376",0.02,33,76.55,12.2406576302789,4.75143269296634
"5379",0.04,5,11.92,6.09807428216624,1.18478998490916
"5381",0.02,3,21.71,2.89037175789616,1.50851199384414
"5382",0.41,3,17.88,3.66356164612965,1.83418018511201
"5383",0.49,40,11.77,6.76503897678054,1.82616089594539
"5385",0.88,46,77.95,10.6565061301335,3.89751831922526
"5386",0.29,7,93.25,8.73117490093806,2.81120829320484
"5387",0.01,23,96.77,11.5861573391765,4.53913721538365
"5388",0.35,18,94.31,11.4742470047712,5.10309292439856
"5389",0.6,23,21.04,5.94017125272043,1.31640823365572
"5393",0.23,11,99.52,10.7928386491543,4.22610355173446
"5395",0.7,6,14.36,7.5923661285198,1.68454538492091
"5396",0.76,32,71.32,9.66877736485045,2.38600670113312
"5398",0.16,35,45.1,9.01298639234827,1.65822807660353
"5399",0.25,38,17.06,8.2451219664786,1.10856261952128
"5400",0.38,14,55.58,8.93498204921323,3.13244609686981
"5402",0.97,6,24.89,4.68213122712422,1.63899671467564
"5403",0.3,26,96.4,12.3927057276597,6.21536780976843
"5404",0.17,36,11.36,6.51619307604296,1.71559810826249
"5405",0.9,27,58.17,10.0530276198057,4.03441761364175
"5407",0.1,17,59.07,8.8758461777386,2.50715725872282
"5408",0.94,27,51.9,9.11844435727165,3.10054263790634
"5409",0.24,14,89.11,10.666673723876,5.08778150327291
"5411",0.6,11,18.45,4.88280192258637,1.87946504964716
"5412",0.09,30,71.49,10.7548130055579,4.30487557548547
"5413",0.98,23,26.41,12.8591319370485,8.17702131957652
"5414",0.43,16,76.24,10.9241022630492,4.93490549467087
"5415",0.16,15,10.75,6.28226674689601,1.36863942588117
"5418",0.26,4,23.02,3.58351893845611,1.37624402526639
"5419",0.68,21,16.03,7.36391350140582,1.53471436623816
"5420",0.9,23,14.61,6.07073772800249,1.76644166124377
"5421",0.92,8,24.04,4.00733318523247,1.93007108502557
"5422",0.07,10,13.4,5.71042701737487,1.2947271675944
"5423",0.11,16,41.19,10.8239097381897,3.40751074371875
"5424",0.72,37,26.49,11.5894975415806,6.09442719016581
"5425",0.55,31,10.01,5.87493073085203,1.40609698841607
"5427",0.54,16,69.68,8.5657928612523,2.23430625224075
"5428",0.72,12,17.74,6.91572344863131,1.52822785700856
"5429",0.41,13,10.09,5.03043792139244,1.66013102674962
"5431",0.46,16,14,6.66695679242921,1.90657514365664
"5433",0.64,17,97.32,12.2233623140671,6.14889555505681
"5434",0.81,32,14.39,7.79605797431612,1.96290772542388
"5436",0.27,15,84.82,11.7908980525631,6.0797272242283
"5437",0.64,15,20.99,5.04342511691925,1.42310833424261
"5438",0.75,41,94.87,11.2115635824619,6.49246708192521
"5439",0.4,26,57.78,9.65438496205182,3.09240516081425
"5440",0.4,8,15.52,8.18896686364888,3.10548313751311
"5443",0.55,14,92.99,10.7953011486031,5.98260037616951
"5445",0.65,41,14.81,6.23048144757848,1.83577635464483
"5446",0.77,28,23,8.49699048409872,3.33291854090886
"5447",0.1,17,14.7,5.68017260901707,1.71199450075919
"5448",0.02,22,50.91,13.1364930813101,7.14046096700003
"5449",0.25,14,86.48,10.6439953044559,4.69692861122763
"5450",0.63,16,20.89,4.97673374242057,1.35840915763035
"5451",0.39,57,26.98,9.97375960552146,3.12632184325759
"5452",0.84,26,54.22,9.34931939925763,3.31709087236516
"5454",0.49,40,36.26,15.9420734912344,9.57906957058125
"5455",0.17,18,11.72,5.11198778835654,1.3244189574018
"5457",0.78,24,10.26,6.3818160174061,1.4655675420144
"5458",0.36,15,89.34,10.3275454060016,4.04322669104349
"5459",0.04,13,11.62,4.81218435537242,1.36609165380237
"5461",0.14,22,12.19,8.12769985281777,1.76473079684014
"5462",0.5,39,84.79,13.7362952578946,8.27558012381837
"5463",0.39,4,19.87,5.67332326717149,1.31908561142644
"5465",0.29,4,21.31,5.37989735354046,1.58719230348678
"5466",0.23,20,18.41,6.99301512293296,1.18478998490916
"5468",0.71,8,20.45,7.85282781228174,2.01356879752913
"5470",0.9,11,12.57,5.99396142730657,1.45395300959371
"5472",0.48,30,76.49,9.36074117264371,2.55334381134123
"5473",0.2,7,20.19,6.11146733950268,1.90954250488444
"5474",0.56,24,19.52,6.02344759296103,1.94448055624572
"5475",0.3,9,17.31,8.35655484545343,2.03992078351755
"5476",0.54,12,85.49,8.67556352738768,2.82908719614504
"5477",0.38,15,95.05,9.93590633879163,4.89260222718466
"5478",0.34,23,15.03,6.50279004591562,1.29746314741327
"5479",0.96,21,40.89,12.7706503882954,7.98477954748833
"5480",0.49,28,75.66,9.57685672994577,3.88670519744386
"5482",0.28,26,35.42,8.76717339668401,2.9041650800285
"5483",0.07,31,73.58,13.7222059656242,6.70305313480653
"5484",0.15,13,13.45,7.19668657083435,1.27536280041261
"5485",0.26,25,97.65,12.1871344445099,5.35992973567556
"5487",0.38,19,11.09,8.42376124662369,2.68375750853317
"5491",0.81,9,15.35,7.00306545878646,1.79175946922805
"5492",0.39,34,74.93,13.5918068497915,6.76812532789574
"5493",0.83,15,10.43,5.91889385427315,1.42310833424261
"5494",0.64,16,59.06,11.5160007314872,4.76958232223848
"5496",0.87,26,19.39,7.46965417293213,1.79674701073909
"5498",0.56,29,32.52,9.29935806829384,2.64688376586472
"5499",0.23,8,14.65,4.89783979995091,1.53901544813755
"5500",0.44,17,55.95,11.61675380745,5.89803260231543
"5502",0.16,18,12.11,4.59511985013459,1.43270073393405
"5503",0.35,19,23.28,6.30078579466324,1.34547236659964
"5505",0.57,22,81.38,10.3349777184684,5.1328529268205
"5506",0.66,12,14.38,6.04737217904628,1.92861865194525
"5508",0.61,29,81.62,12.9438489642333,7.60935662218864
"5509",0.84,10,31.12,9.16868469670735,3.97142334870959
"5511",0.89,27,62.6,10.6063127496473,4.7870749892857
"5512",0.21,17,14.28,6.28785856016178,1.78339121955754
"5514",0.87,27,28.55,13.69137375481,8.22666975277071
"5515",0.15,49,42.5,12.0538184994786,4.56590947203479
"5516",0.19,40,85.58,9.20863892533642,3.76259449193622
"5517",0.07,13,14.94,4.87519732320115,1.91692261218206
"5518",0.23,14,76.23,9.71926418845258,2.63762773680566
"5521",0.29,34,90.73,14.5888150550145,8.87386993535335
"5522",0.42,22,23.28,5.95583736946483,1.62531126159039
"5523",0.68,14,16.77,8.39094946484199,3.14802408389625
"5524",0.19,35,39.7,11.40055152375,5.27110032025448
"5525",0.45,22,95.52,13.0698166662391,7.31778329451011
"5526",0.9,45,16.74,8.01631789850341,3.51333488159901
"5527",0.79,31,62.61,8.51719319141624,2.02683159140754
"5528",0.31,3,23.57,3.49650756146648,1.77495235091167
"5529",0.96,32,94.31,14.3112599036284,8.03691940417809
"5530",0.62,10,45.41,8.78508063653984,3.06385810260159
"5531",0.07,13,11.68,5.90536184805457,1.14740245283754
"5532",0.25,11,24.56,4.21950770517611,1.46325540225602
"5533",0.31,3,13.44,5.71373280550937,1.86562931779451
"5534",0.45,25,23.85,5.80513496891649,1.37624402526639
"5535",0.46,17,21.34,6.47543271670409,1.90657514365664
"5536",0.04,27,12.99,5.68017260901707,1.20896034583698
"5537",0.8,28,46.83,13.447713997485,7.89688746703143
"5539",0.15,11,14.18,6.77078942390898,1.18784342239605
"5542",0.85,13,24.82,8.29304913976844,3.63837532194017
"5545",0.59,27,18.76,5.89989735358249,1.33500106673234
"5546",0.78,9,24.9,4.99043258677874,1.78842056796254
"5547",0.31,31,67.46,9.68190528178887,3.99378730723079
"5548",0.54,14,24.25,8.48694014824522,2.71535677628465
"5549",0.79,18,42.6,10.5230958297612,5.27504873960868
"5550",0.1,4,13.16,6.34212141872115,1.75267208052001
"5551",0.15,18,47.23,11.343121238495,5.30454791629867
"5552",0.24,39,27.98,14.6276662452064,7.97239704807909
"5553",0.23,31,55.19,11.1621615876322,3.95680514820004
"5554",0.7,10,10.21,6.24027584517077,1.39871688111845
"5555",0.71,26,42.12,12.4463053420541,5.10011030052386
"5556",0.88,22,22.68,5.87211778947542,1.61740608208328
"5557",0.28,19,46.73,8.80041533314592,1.26976054486394
"5558",0.5,12,20.25,4.84418708645859,1.87793716546911
"5559",0.62,25,18.45,7.6004023345004,2.68512269645851
"5560",0.5,29,22.22,8.2537483433285,2.30856716467159
"5561",0.34,17,71.7,11.0474236871679,5.67390728903738
"5562",0.4,12,19.01,4.57471097850338,1.22377543162212
"5563",0.09,4,11.33,3.55534806148941,1.25846098961001
"5565",0.24,6,18.81,5.94803498918065,1.29198368164865
"5566",0.83,25,43.51,10.0981081649171,4.57851815499066
"5569",0.11,13,14.74,7.88457651059632,2.14241634084122
"5571",0.3,31,15.71,7.96519829061218,2.0515563381903
"5573",0.36,15,10.79,6.18208490671663,1.14103300455206
"5576",0.24,12,11.37,7.98548435673382,1.68268837417369
"5577",0.34,46,43.97,10.9966516936305,4.39949811558589
"5579",0.3,15,21.06,8.12888014212564,2.07191327525904
"5580",0.73,12,11.28,5.59471137960184,1.3297240096315
"5581",0.02,23,18.47,7.37713371283395,1.30019166206648
"5583",0.41,3,17.6,3.04452243772342,1.10194007876078
"5584",0.21,21,16.99,4.14313472639153,1.76814960358892
"5585",0.57,34,78.81,9.47162713306843,3.38540669575583
"5586",0.64,26,96.21,13.9490304505227,6.41614387413995
"5587",0.33,10,15.61,5.19295685089021,1.42791603581071
"5588",0.02,11,12.34,5.75257263882563,1.32175583998232
"5589",0.05,22,96.95,13.1796034545764,7.41027449990455
"5590",0.25,30,11.04,6.48157712927643,1.37118072330984
"5591",0.25,3,22.69,3.93182563272433,1.56024766824333
"5592",0.27,9,16.81,5.23644196282995,1.89311196348834
"5594",0.79,20,69.15,12.8429483717265,8.13183360590331
"5595",0.42,26,59.02,13.1186384484625,6.58679215196169
"5596",0.86,9,17.29,5.29831736654804,1.74396880539171
"5597",0.37,14,23.35,6.81563999007433,1.82776990675109
"5598",0.56,3,23.14,2.77258872223978,1.79840401194672
"5599",0.56,32,13.25,7.34213173058472,1.42791603581071
"5600",0.97,8,11.04,4.94875989037817,1.8099267731835
"5601",0.67,15,22.07,6.12468339089421,1.24990173621434
"5602",0.68,12,75.04,10.7371355328836,5.06651140465517
"5604",0.39,41,34.73,15.2838260529966,7.56688538395239
"5605",0.92,14,11.41,8.02256894698825,1.78170913337455
"5606",0.87,19,15.37,7.84737183615979,2.82731362192903
"5607",0.79,19,88.32,13.6423992562548,7.8917532562801
"5608",0.2,29,19.77,5.53733426701854,1.5810384379124
"5609",0.32,26,72.26,13.0750788791509,7.84485597375681
"5610",0.23,20,15.49,7.85282781228174,1.30291275218084
"5612",0.51,5,19.56,6.47850964220857,1.76473079684014
"5613",0.06,5,17.41,3.09104245335832,1.80828877117927
"5614",0.8,17,18.1,7.34148385236316,2.61520365073586
"5616",0.58,12,49.18,9.92019716609908,3.76907599610821
"5617",0.82,15,16.36,5.91350300563827,1.86717610851281
"5618",0.32,13,18.37,4.95582705760126,1.83258146374831
"5619",0.32,16,14.84,8.12681372072611,2.74919214443339
"5620",0.26,22,19.46,8.18032087477368,1.69377906086785
"5623",0.33,29,17.61,5.76519110278484,1.93585981320181
"5624",0.5,17,17.09,6.96034772910131,1.82616089594539
"5625",0.66,27,96.5,10.7844412201206,5.34247778233369
"5627",0.55,26,48.16,12.6909279407743,5.19993246462664
"5628",0.9,32,93.7,9.70801996407216,4.0842942263686
"5629",0.35,19,39.73,12.871979658736,6.47016462736861
"5632",0.65,9,12.37,4.85203026391962,1.75958057086382
"5633",0.26,33,16.53,7.74975340627444,1.93152141160321
"5634",0.91,15,13.39,7.99429498641598,1.69009581545155
"5636",0.22,9,21.1,4.56434819146784,1.12492959698548
"5637",0.92,13,65.49,10.3598041908017,5.42375988223855
"5638",0.5,12,43.47,10.7138620588187,5.14259879154862
"5640",0.54,37,15.39,7.90470391387375,2.09309786812732
"5641",0.11,45,57.94,11.7224081298266,6.07867382118136
"5642",0.41,12,66.25,10.4149329841815,3.63045553397622
"5643",0.32,28,74.38,8.75447630628417,1.86252854011626
"5645",0.4,20,16.8,5.8805329864007,1.83258146374831
"5648",0.21,24,47.72,9.44184883962202,3.13766576944266
"5649",0.5,25,86.33,11.6055228776377,6.50439295846568
"5652",0.89,9,19.9,7.68109900153636,2.28033948404673
"5653",0.71,7,24.39,8.18283871076603,2.48073127837752
"5654",0.26,15,19.07,7.99361999482774,1.77833644889591
"5657",0.82,19,15.07,8.22309055116153,2.60933422816305
"5658",0.83,3,24.73,4.20469261939097,1.86562931779451
"5659",0.76,33,95.14,9.220488703028,3.03013370027132
"5661",0.33,25,20.8,5.61312810638807,1.86408013080768
"5662",0.42,28,12.42,4.76217393479776,1.86717610851281
"5663",0.24,16,13.39,8.18618599422608,2.82316300820271
"5664",0.3,17,18.19,8.01631789850341,1.61740608208328
"5665",0.62,16,76.7,11.3951099287857,6.04325022025721
"5666",0.56,4,14.76,3.3322045101752,1.80170980008122
"5667",0.28,6,18.47,5.21493575760899,1.78507048107726
"5669",0.6,19,22.19,8.43620003220671,2.86733055874947
"5670",0.09,13,14.83,5.05624580534831,1.48160454092422
"5671",0.71,20,84.03,11.5342465466739,6.19676994029231
"5672",0.97,6,24.58,7.77022320415879,1.3787660946991
"5673",0.39,7,23.68,3.36729582998647,1.63119940421561
"5675",0.44,10,14.45,6.78558764500793,1.26129787094521
"5676",0.61,45,92.02,8.84822206837138,3.32755084149386
"5677",0.02,32,38.65,13.226280051224,6.31191628088919
"5678",0.18,13,10.75,5.00394630594546,1.28093384546206
"5679",0.64,11,21.89,6.57786135772105,1.6467336971778
"5680",0.32,9,16.01,6.73815249459596,1.42791603581071
"5681",0.64,44,37.42,11.705601561343,4.39962094307483
"5683",0.47,32,48.22,11.0834032922683,5.27842073483358
"5684",0.97,14,13.95,6.15697898558556,1.86717610851281
"5686",0.48,12,21.04,8.23774380389093,2.71667952780026
"5687",0.44,48,65.58,8.84347078162738,2.68444033546308
"5688",0.42,19,14.4,7.89692465626886,2.44927947214485
"5689",0.61,8,21.35,4.74493212836325,1.12817109090965
"5690",0.48,26,11.81,4.64439089914137,1.44926916028128
"5692",0.19,21,18.8,7.33302301438648,1.71739505393919
"5693",0.45,16,36.02,11.107780305673,5.08555722061351
"5694",0.08,15,29.15,8.76374072050946,1.25846098961001
"5695",0.5,10,24.84,6.22059017009974,1.53901544813755
"5696",0.4,40,13.73,8.38343320123671,2.26799364822443
"5697",0.26,23,23.11,7.38647084882989,1.62136648329937
"5698",0.62,34,10.83,6.52649485957079,1.88706964903238
"5699",0.56,22,10.28,6.94119005506837,1.87487437593856
"5700",0.35,43,69.71,11.8693683819928,5.91967312045884
"5701",0.41,32,11.18,6.59304453414244,1.708377860289
"5702",0.81,18,61.85,12.4954457873179,6.98906794914261
"5703",0.69,21,91.67,8.55545190353333,3.69137633431252
"5704",0.38,19,17.86,7.09090982207998,1.51512723296286
"5705",0.76,17,33.71,11.2326293821517,5.22848485694936
"5706",0.28,33,53.9,14.3339149898738,8.03427776249416
"5707",0.67,26,75.88,15.4619295620861,9.47259155312692
"5708",0.64,25,53.8,13.4646117570886,8.09980326443576
"5709",0.2,32,11.93,7.8739783796045,2.0906287310704
"5710",0.01,15,24.77,5.82008293035236,1.44691898293633
"5711",0.27,37,12.19,7.56371966841437,1.92278773163446
"5712",0.44,22,23.81,6.29341927884648,1.65822807660353
"5713",0.54,15,11.75,6.53958595561767,1.31372366828506
"5714",0.83,7,22.94,7.68294316987829,2.55412171880947
"5715",0.44,34,30.81,10.057323897251,3.36106959057138
"5716",0.3,14,88.01,11.116187167242,5.83930355320888
"5717",0.23,29,46.21,13.9215223614881,6.22724787876863
"5719",0.39,26,23.47,6.0282785202307,1.72455071953461
"5720",0.85,19,66.49,14.2810573954514,9.57798868763971
"5722",0.08,24,19.99,7.26473017792987,1.87487437593856
"5723",0.63,22,27.85,12.0385825567401,7.05955748902601
"5724",0.62,5,11.16,5.52545293913178,1.54543258245819
"5725",0.12,30,84.66,13.0307326202149,6.37570601876452
"5726",0.08,10,88.15,8.74161592422883,2.90635446240277
"5733",0.79,11,21.89,5.68017260901707,1.74745921033147
"5734",0.69,32,56.57,12.0410918646321,6.50449773241597
"5735",0.15,12,19.31,7.87625888230323,1.65822807660353
"5737",0.3,10,13.31,5.87211778947542,1.54756250871601
"5739",0.17,17,23.43,7.49720722320332,2.01223279198639
"5740",0.6,9,12.79,4.98360662170834,1.88403474533723
"5742",0.22,37,45.11,10.3272508889257,4.50092016461429
"5743",0.91,8,13.05,8.18311807939475,1.66770682055808
"5744",0.15,6,15.5,7.8815599170569,1.7404661748405
"5745",0.41,37,35.77,11.2523525949971,5.49712724084679
"5746",0.99,8,20.55,5.97380961186926,1.65249740189455
"5747",0.64,26,53.72,9.05017161982336,3.9088178744792
"5748",0.18,19,10.88,5.70044357339069,1.7561322915849
"5751",0.25,19,21.38,7.50549227473742,1.95018670582257
"5752",0.39,38,75.96,10.7945630352692,4.72526166624591
"5753",0.36,19,78.33,8.74241458252541,3.66867674679642
"5754",0.84,6,21.04,7.82084087990734,2.53923699433305
"5755",0.23,26,14.39,6.47697236288968,1.67147330335355
"5756",0.76,15,30.8,10.6243714880677,4.96897961882742
"5758",0.23,11,18.96,5.71373280550937,1.35583515363518
"5759",0.41,30,42.16,10.2085428330453,3.8146306594195
"5760",0.47,5,19.45,3.80666248977032,1.48387468945875
"5761",0.67,18,10.78,5.74300318780948,1.78507048107726
"5763",0.39,19,24.47,6.87935580446044,1.72455071953461
"5764",0.28,22,33.55,12.0459919176721,4.82743334987499
"5766",0.33,16,14.9,6.30809844150953,1.92424865227413
"5767",0.26,30,28.96,9.17730051789798,1.83418018511201
"5769",0.02,18,69.76,9.54043517305957,2.97705900828837
"5770",0.61,27,15.04,7.61972421378267,1.92570744173779
"5774",0.02,32,37.04,13.6859381752505,7.10337140341409
"5775",0.77,6,24.17,4.12713438504509,1.48387468945875
"5776",0.48,22,14.94,7.20191631753163,1.90954250488444
"5777",0.45,37,11.5,7.27447955877387,2.089391872533
"5779",0.76,37,13.28,7.62705741701893,1.91985947185537
"5780",0.32,9,14.13,6.14418563412565,1.79175946922805
"5782",0.63,30,73.67,10.3627461602457,4.91808131248565
"5783",0.31,11,52.09,9.54795481317617,4.35683702360022
"5784",0.39,29,31.58,10.4844733662077,4.39346101229954
"5786",0.21,24,23.35,5.11198778835654,1.11185751541813
"5787",0.05,32,12.16,6.62406522779989,1.84213567655312
"5789",0.88,45,93.22,10.2993735941973,4.82518885995478
"5790",0.13,9,31.56,8.53934599605737,1.21787570949493
"5791",0.51,4,21.57,6.5792512120101,1.65249740189455
"5792",0.52,28,70.04,14.023119672285,8.03174612378933
"5793",0.78,6,10.31,4.69134788222914,1.84530023615608
"5796",0.11,37,86.37,14.4170121857643,8.84388922488032
"5797",0.42,21,19.72,7.19743535409659,1.7404661748405
"5799",0.96,30,55.82,8.81031046635796,3.06385810260159
"5800",0.24,31,99.56,12.7461269199563,6.64223905229668
"5801",0.91,27,97.88,12.6622688900447,7.06363018576111
"5803",0.44,36,21.13,7.94449216393216,1.89911798754855
"5804",0.72,9,24.5,4.43081679884331,1.8229350866965
"5806",0.92,31,41.73,8.57734711423598,1.92570744173779
"5807",0.57,15,14.98,6.78784498230958,1.78170913337455
"5808",0.29,43,10.01,7.84698098213879,1.67896397508271
"5810",0.78,31,27,13.001877943557,7.46089298653374
"5811",0.37,26,92.59,13.858179166443,8.03685150816242
"5812",0.84,9,18.88,4.99721227376411,1.7630170003624
"5813",0.34,28,15.24,6.55961523749324,1.40609698841607
"5815",0.37,4,14.08,4.58496747867057,1.74221902366792
"5816",0.3,19,13.79,6.31173480915291,1.88555334851442
"5818",0.45,9,22.96,4.7361984483945,1.91250108692418
"5819",0.85,37,85.72,9.65848175436478,3.23198946401358
"5821",0.74,31,16.55,8.09468364869882,3.43140322371922
"5822",0.32,22,58.92,11.548205732447,4.94085639948834
"5824",0.16,52,80.44,10.3045764322433,3.81087582342319
"5825",0.55,30,22.37,8.489616423646,2.58550584834412
"5826",0.41,26,20.26,5.80211837537706,1.87180217690159
"5827",0.57,9,12.07,5.94542060860658,1.24703229378638
"5829",0.49,36,63.65,8.75904072752422,2.27109442590267
"5830",0.15,33,75.42,10.5154246776705,3.07408123996497
"5831",0.71,13,85.37,11.617609752037,5.20877551788654
"5832",0.21,22,24.8,7.93630269320196,1.35840915763035
"5833",0.5,20,14.74,7.66246781520024,1.97823903617067
"5834",0.31,31,87.43,8.88751459738882,3.53193320365121
"5835",0.11,26,16.11,5.88610403145016,1.79175946922805
"5838",0.41,42,10.78,7.04141166379481,1.86097453824953
"5839",0.74,32,18.41,6.96696713861398,2.2170272046324
"5841",0.01,31,46.73,10.7435449784107,4.41340417036614
"5842",0.66,13,11.07,7.15226885603254,1.49514876603197
"5843",0.4,19,64.65,13.4795593855655,7.6242820153286
"5844",0.36,15,15.96,6.27476202124194,1.22082992139236
"5846",0.82,16,11.85,6.0137151560428,1.24415459395877
"5847",0.89,32,11.59,6.21060007702465,1.93585981320181
"5848",0.11,16,11.7,6.83947643822884,1.3609765531356
"5849",0.36,8,19.82,3.97029191355212,1.7227665977411
"5850",0.78,33,14.45,5.77765232322266,1.12167756159911
"5852",0.15,10,12.76,4.94875989037817,1.65057985576528
"5853",0.61,11,18.97,7.76387128782022,1.47017584510059
"5854",0.17,14,10.33,8.48673398393153,1.16938135955632
"5855",0.63,7,53.43,8.74846362994206,3.58767694860477
"5856",0.48,17,26.28,10.904725866573,4.88181658881961
"5857",0.57,29,34.64,12.7385844157735,7.35308192051543
"5859",0.56,19,11.24,6.22455842927536,1.87793716546911
"5860",0.56,43,49.78,12.2167900088714,6.23348873218548
"5861",0.45,30,94.31,13.421347342186,7.17531372262226
"5863",0.14,10,23.25,4.98360662170834,1.92424865227413
"5867",0.08,9,14.38,7.2902928824466,1.78842056796254
"5870",0.64,30,22.53,6.21260609575152,1.63510565918268
"5871",0.52,27,19.51,7.67275789664251,1.64093657949347
"5873",0.14,4,17.68,6.91473089271856,1.84054963339749
"5875",0.15,8,65.63,8.88999735728484,2.64119789411437
"5876",0.15,41,13.95,8.34450508359052,2.13416644136908
"5877",0.58,25,92.31,9.19451582162921,3.7912103852114
"5878",0.77,9,62.14,8.63266244122235,2.44408465526775
"5880",0.44,15,15.68,8.20220843643645,1.3297240096315
"5881",0.21,43,53.01,16.0896814643942,9.83260307165511
"5883",0.63,8,68.79,8.56178407474411,2.16332302566054
"5884",0.39,29,34.21,9.27977314669152,3.39114704580865
"5885",0.02,19,59.67,11.514144721375,4.89529926208292
"5886",0.45,21,23.59,8.29754352935628,1.10194007876078
"5887",0.69,27,18.67,8.15622332319462,2.87582197688143
"5888",0.26,29,47.16,10.8045021968578,5.4292140413498
"5889",0.74,36,30.66,9.24348497056848,2.21375387928743
"5891",0.43,31,25.51,9.11997793189579,3.8308129500026
"5893",0.63,8,18.65,4.60517018598809,1.89311196348834
"5894",0.79,37,12.46,8.3742461820963,3.02188723103084
"5895",0.37,27,34.42,13.612032369624,8.28683870367939
"5897",0.75,17,69.78,11.7241259813146,6.79733755271977
"5898",0.66,3,24.14,4.12713438504509,1.69561560867515
"5899",0.97,21,18.55,5.31320597904179,1.57897870494939
"5901",0.01,29,75.76,13.4421369644025,7.63688717326159
"5902",0.93,5,15.88,4.26267987704132,1.2947271675944
"5903",0.1,26,14.05,6.10031895202006,1.48160454092422
"5904",0.57,22,17.94,6.53378883793334,1.86562931779451
"5905",0.35,28,91.42,9.40351943877092,3.98750146660405
"5906",0.19,32,52.42,8.63373100766419,1.90805992492422
"5907",0.34,53,88.73,9.6237075099802,3.81793208202855
"5908",0.13,24,61.98,12.8206932601593,7.05311024684151
"5909",0.71,5,13.81,6.92559519711047,1.74745921033147
"5911",0.94,22,49.63,11.9580534961348,5.7651597543311
"5912",0.55,34,36.78,12.6737924187611,7.22638354032393
"5914",0.02,3,15.11,4.18965474202643,1.19392246847243
"5916",0.46,5,12.67,4.06044301054642,1.59736533119983
"5917",0.36,5,18.01,3.13549421592915,1.29198368164865
"5918",0.35,6,11.5,3.61091791264422,1.47017584510059
"5919",0.68,11,33.62,10.050052389618,4.03795056202594
"5921",0.49,13,32.55,9.86889610776651,3.67705987730859
"5922",0.96,5,19.12,7.27586460054653,2.45272775142377
"5924",0.86,29,67.11,12.0021923603968,6.60093116100199
"5925",0.63,8,23.63,5.94017125272043,1.9139771019523
"5929",0.89,22,85.51,12.0698461959285,6.9812194725263
"5930",0.63,17,72.29,11.3941419289803,6.48947845014664
"5931",0.87,5,21.46,6.55393340402581,1.51512723296286
"5934",0.62,15,10.84,6.14203740558736,1.62924053973028
"5935",0.49,47,29.41,15.9348549118457,9.44053580025574
"5936",0.82,16,21.39,6.36302810354046,1.33762918913861
"5938",0.23,48,45.75,10.7846898217378,3.16589690007731
"5941",0.73,34,13.26,7.15773548424991,1.75785791755237
"5945",0.99,55,13.44,8.24931374626064,3.10503500844444
"5946",0.5,15,11.91,6.30078579466324,1.83577635464483
"5947",0.26,23,21.3,6.77650699237218,1.92716410623426
"5948",0.73,3,12.06,3.43398720448515,1.94017947434633
"5949",0.35,30,14.84,6.16541785423142,1.22082992139236
"5950",0.78,28,87.1,12.756030516998,7.16124179102466
"5951",0.09,27,20.73,5.85507192220243,1.19694818938897
"5952",0.59,42,45.19,12.1391793540959,6.48419238950177
"5953",0.56,27,65.51,10.1231450345655,3.11883447068797
"5954",0.81,14,21.81,5.34710753071747,1.50407739677627
"5955",0.86,5,24.29,4.11087386417331,1.56653041142282
"5956",0.01,5,23.74,8.24380842366528,1.88403474533723
"5958",0.78,21,91.57,9.35832924968963,3.31636544614546
"5959",0.45,5,15.03,7.02464903045364,1.30291275218084
"5961",0.16,17,37.34,8.93879408143381,3.07823349506573
"5962",0.08,43,65.79,15.3068876461623,8.6273543654519
"5964",0.66,20,52.94,8.8236479491913,3.40982670836021
"5965",0.17,14,13.91,5.14166355650266,1.86872051036418
"5966",0.85,13,10.69,8.32651683023953,3.29138251565495
"5968",0.16,3,23.8,5.53338948872752,1.21491274436427
"5971",0.57,17,10.59,8.04237800517328,2.2321626286975
"5972",0.89,19,80.13,8.99367578675968,3.40352799700044
"5973",0.19,20,21.04,6.35262939631957,1.4036429994545
"5975",0.34,41,15.43,5.70711026474888,1.82616089594539
"5976",0.7,29,74.21,13.8744858203349,8.22683821660821
"5978",0.79,43,55.68,9.58390193107134,4.75220992863741
"5980",0.57,24,91.41,13.0550155806111,6.50155990429423
"5981",0.84,28,17.7,8.37101068123816,2.68852753461335
"5982",0.16,28,40.24,12.881027850997,7.05374128985549
"5983",0.67,6,23.95,5.15905529921453,1.8196988379173
"5986",0.94,12,21.53,5.74300318780948,1.52822785700856
"5987",0.11,27,43.63,9.79712653654472,2.04381436403668
"5988",0.19,25,47.69,12.6011944455797,6.23181913515255
"5989",0.46,12,23.14,4.77912349311153,1.61938824328727
